id_producto,nombre,precio
5453,Movie Supplies,46.99
5454,Makeup Rig,59.99
5455,Fitness Accessory,83.99
5456,Gardening Kit,151.95
5457,Camera Paraphernalia,190.95
5458,Outdoors Tool,148
5459,Toy Gear,152.99
5460,Technology Equipment,70
5461,Swimming Whatchamacallit,24
5462,Tire Machine,20.99
5463,Movie Accessory,51.95
5464,Camping Component,128.95
5465,Nutrition Item,132
5466,Home Improvement Equipment,157.95
5467,Cooking Equipment,130
5468,Storage Paraphernalia,101.95
5469,Aquarium Equipment,15.95
5470,Cleaning Implement,161.95
5471,Computer Contraption,86.95
5472,Beach Mechanism,92.99
5473,Computer Gear,33.95
5474,Camping Paraphernalia,97
5475,Book Rig,169
5476,Party Gear,89.99
5477,Hair Care Thingamajig,129.95
5478,Gardening Gizmo,23.99
5479,Party Implement,124
5480,Makeup Tool,156.99
5481,Nutrition Implement,23.99
5482,Game Implement,157.99
5483,Kids Tool,117
5484,Sports Instrument,162.95
5485,Nutrition Rig,62.95
5486,Jewelry Whatchamacallit,74.99
5487,Baby Supplies,95.99
5488,Truck Machine,21
5489,Camera Item,39.95
5490,Game Whatchamacallit,153.95
5491,Car Gadget,115.99
5492,Skin Care Whatchamacallit,199
5493,Camping Instrument,24.95
5494,Dog Contraption,161
5495,Womens Component,70.95
5496,Skin Care Tool,81
5497,Vitamin Mechanism,42.95
5498,Cat Tool,20.95
5499,Bath Doodad,53.95
5500,Truck Gear,25
5501,Music Component,196
5502,Car Gizmo,190.99
5503,Biking Tool,19.99
5504,Womens Device,133.95
5505,Music Kit,149
5506,Tire Mechanism,122.99
5507,Movie Apparatus,76.95
5508,Womens Device,53
5509,Dog Instrument,130.99
5510,Sports Component,12
5511,Bath Widget,70.95
5512,Car Attachment,92
5513,Swimming Gizmo,52.95
5514,Toy Instrument,13
5515,Medicine Machine,198.99
5516,Dining Rig,66.95
5517,Engine Contraption,96.99
5518,Swimming Machine,58.95
5519,Camping Mechanism,72.95
5520,Storage Rig,57
5521,Technology Thingamajig,191.95
5522,Technology Apparatus,12
5523,Bath Paraphernalia,84.99
5524,Cooking Item,188.95
5525,First Aid Whatchamacallit,81.95
5526,Dining Tool,103.95
5527,Womens Gadget,51.95
5528,Nutrition Gear,182.99
5529,Toy Rig,159.95
5530,Cat Device,155.95
5531,Party Attachment,148.95
5532,Engine Rig,175.95
5533,Swimming Apparatus,113.99
5534,Hair Care Whatchamacallit,80.95
5535,Bath Attachment,134.99
5536,Outdoors Instrument,97.99
5537,Hair Care Kit,123
5538,Storage Paraphernalia,156.99
5539,Vitamin Gear,90.99
5540,Party Gadget,190.99
5541,Beach Instrument,143.99
5542,Gardening Equipment,95.99
5543,Engine Machine,91
5544,Dog Doodad,106.99
5545,Dog Apparatus,54
5546,Hair Care Accessory,191
5547,Party Accessory,163.99
5548,Cooking Apparatus,84.99
5549,Dog Equipment,91
5550,Vitamin Item,183.99
5551,Dining Gizmo,162.99
5552,Party Accessory,21.99
5553,Car Whatchamacallit,152.95
5554,Storage Implement,155
5555,Party Equipment,16.95
5556,Womens Equipment,111
5557,Dog Instrument,81.95
5558,Jewelry Machine,31.95
5559,Engine Gadget,191.95
5560,Fitness Paraphernalia,53.99
5561,Toy Widget,35
5562,Cooking Instrument,131.95
5563,Personal Whatchamacallit,74.95
5564,Game Device,100
5565,Camera Gadget,95.99
5566,Phone Whatchamacallit,102
5567,Party Device,134.99
5568,Movie Attachment,95.99
5569,Tire Component,142.95
5570,Dining Equipment,190.95
5571,Movie Component,179.99
5572,Camera Gear,127.95
5573,Womens Supplies,18.95
5574,Movie Tool,94.95
5575,Vitamin Widget,172.99
5576,Sports Doodad,127.99
5577,Storage Device,191
5578,Nutrition Doodad,13
5579,Book Device,49
5580,Medicine Contraption,69
5581,Bath Kit,35.99
5582,Womens Machine,41
5583,Computer Thingamajig,14
5584,Fitness Component,15.95
5585,Hair Care Thingamajig,71
5586,Book Instrument,52
5587,Makeup Paraphernalia,62.99
5588,Toy Whatchamacallit,159
5589,Skin Care Attachment,104
5590,Party Gadget,102.99
5591,Computer Paraphernalia,136.95
5592,Toy Apparatus,174.95
5593,Makeup Supplies,145.99
5594,Dining Kit,165.95
5595,Truck Paraphernalia,19
5596,Medicine Device,135.99
5597,Bath Whatchamacallit,188.95
5598,Dog Machine,174.95
5599,Beach Mechanism,67.95
5600,Party Item,186.95
5601,Movie Kit,71
5602,Kitchen Component,185.99
5603,Camera Equipment,68
5604,Baby Equipment,117.99
5605,Storage Gear,122.95
5606,Camera Machine,156.99
5607,Toy Paraphernalia,100.99
5608,Party Widget,12.99
5609,Makeup Supplies,75.99
5610,Camera Tool,167.99
5611,Dining Gadget,187
5612,Baby Tool,73.95
5613,Cleaning Apparatus,40.95
5614,Furniture Machine,85.99
5615,Fitness Rig,157.99
5616,Mens Mechanism,62.95
5617,Movie Apparatus,44.95
5618,Computer Apparatus,24.99
5619,Kitchen Attachment,60.95
5620,Skin Care Component,24
5621,Bath Item,153.95
5622,Aquarium Apparatus,58.95
5623,Mens Doodad,18.99
5624,First Aid Accessory,127
5625,Party Instrument,31.95
5626,Sports Instrument,158.99
5627,Aquarium Gadget,36
5628,Bath Implement,88
5629,Engine Whatchamacallit,197
5630,Makeup Implement,175
5631,Swimming Implement,187.99
5632,Baby Instrument,110.99
5633,Home Improvement Paraphernalia,33.99
5634,Bath Attachment,189.95
5635,Computer Equipment,79.95
5636,Truck Gear,34
5637,Cat Contraption,45.95
5638,Mens Rig,32
5639,Home Improvement Doodad,126.95
5640,Jewelry Gizmo,121
5641,Womens Contraption,180.95
5642,Hair Care Widget,10.99
5643,Movie Item,37.95
5644,Engine Thingamajig,128.95
5645,Truck Machine,37
5646,Home Improvement Item,129.99
5647,Kitchen Item,97.99
5648,Computer Whatchamacallit,92
5649,Kitchen Item,120.99
5650,Bath Device,116.99
5651,Mens Contraption,148.99
5652,Cleaning Contraption,179
5653,Car Contraption,193.95
5654,Camera Device,181
5655,Outdoors Whatchamacallit,84
5656,Vitamin Apparatus,97.99
5657,Home Improvement Accessory,99
5658,Womens Apparatus,196.95
5659,Hair Care Instrument,126.95
5660,Bedding Rig,99.99
5661,Cleaning Paraphernalia,34.99
5662,Truck Thingamajig,100
5663,Camera Machine,86
5664,Toy Kit,56.95
5665,Book Thingamajig,149.95
5666,Technology Apparatus,54.99
5667,Cooking Instrument,127
5668,Womens Gizmo,182.95
5669,Computer Instrument,120.95
5670,Kids Paraphernalia,148.99
5671,Camping Kit,10.95
5672,Home Improvement Gear,35
5673,Cat Gadget,171.99
5674,Computer Device,34.99
5675,Biking Item,131.95
5676,Outdoors Implement,26
5677,Beach Gizmo,96.95
5678,Biking Mechanism,179.95
5679,Book Instrument,41
5680,Fitness Component,90.99
5681,Dining Widget,199.99
5682,Movie Implement,108
5683,Kids Gadget,184.99
5684,Cooking Instrument,194
5685,Furniture Kit,13.99
5686,Engine Accessory,176.95
5687,Storage Mechanism,152.95
5688,Cat Gizmo,153.99
5689,Swimming Device,34
5690,Cooking Kit,169.95
5691,Biking Mechanism,112.99
5692,Car Component,25
5693,Medicine Apparatus,15
5694,Vitamin Machine,64.95
5695,Movie Attachment,20
5696,Dog Thingamajig,16.99
5697,Makeup Paraphernalia,77.99
5698,Makeup Equipment,60.99
5699,Cat Paraphernalia,189.99
5700,First Aid Gadget,148
5701,Movie Kit,168
5702,Party Mechanism,108.99
5703,Furniture Gadget,181
5704,Skin Care Attachment,22.99
5705,Truck Thingamajig,28.95
5706,Bedding Gizmo,11.99
5707,Makeup Device,178.95
5708,Fitness Gadget,73.95
5709,Medicine Component,38.99
5710,Swimming Rig,112
5711,Gardening Implement,34
5712,Book Device,111
5713,Cleaning Accessory,137.99
5714,Makeup Attachment,143.95
5715,Book Attachment,130
5716,Storage Item,162.99
5717,Phone Mechanism,187
5718,Nutrition Apparatus,97.95
5719,Bath Contraption,163.95
5720,Fitness Component,61.99
5721,Mens Component,116.95
5722,Outdoors Kit,139.99
5723,Mens Thingamajig,51.95
5724,Skin Care Gadget,155.99
5725,Womens Widget,54.95
5726,Fitness Supplies,80.99
5727,Beach Equipment,103.99
5728,Nutrition Doodad,11.95
5729,Phone Tool,195.95
5730,Makeup Attachment,166
5731,Dining Machine,86
5732,Party Item,146.95
5733,Womens Attachment,124
5734,Medicine Kit,155.95
5735,Phone Thingamajig,25
5736,Camera Whatchamacallit,30
5737,Kitchen Device,113.95
5738,First Aid Kit,70
5739,First Aid Whatchamacallit,18
5740,Cooking Gear,166.95
5741,Book Thingamajig,133.95
5742,Vitamin Gizmo,69.99
5743,Cleaning Tool,83.99
5744,Nutrition Contraption,134.95
5745,Medicine Gizmo,76.95
5746,Mens Apparatus,160.95
5747,Baby Implement,56.99
5748,First Aid Whatchamacallit,18.95
5749,Jewelry Mechanism,116
5750,Music Apparatus,196.99
5751,Gardening Doodad,152.95
5752,Movie Implement,166
5753,Movie Rig,121
5754,Fitness Instrument,162.95
5755,Storage Apparatus,105.95
5756,Truck Rig,71
5757,Beach Whatchamacallit,123.95
5758,Beach Equipment,24.95
5759,Camping Widget,49.95
5760,Womens Kit,106.95
5761,Personal Item,135.95
5762,Furniture Gizmo,87.99
5763,Womens Paraphernalia,159.95
5764,Mens Supplies,156.95
5765,Jewelry Implement,141
5766,Hair Care Attachment,154.99
5767,Swimming Paraphernalia,175
5768,Nutrition Gear,37
5769,Camera Equipment,174.99
5770,Beach Supplies,163.99
5771,Medicine Paraphernalia,11.95
5772,Storage Implement,143
5773,Bath Component,57.99
5774,Camera Paraphernalia,193.99
5775,Kitchen Rig,158.95
5776,Swimming Device,139.95
5777,Jewelry Accessory,103.99
5778,Tire Gear,98.95
5779,Nutrition Whatchamacallit,92.95
5780,Technology Paraphernalia,167.95
5781,Phone Apparatus,30.95
5782,Vitamin Machine,179.95
5783,Car Kit,168.99
5784,Kids Item,45.99
5785,Dog Device,146.95
5786,Bath Supplies,170
5787,Computer Accessory,81.95
5788,Camping Machine,196
5789,Phone Kit,105
5790,Technology Component,82.99
5791,Cleaning Gizmo,40.99
5792,Engine Thingamajig,148.99
5793,Book Gizmo,80.95
5794,Party Thingamajig,10.99
5795,Game Kit,18
5796,Technology Equipment,165
5797,Phone Widget,24.99
5798,Game Apparatus,172.95
5799,Baby Supplies,77.95
5800,Dining Supplies,115.99
5801,Party Tool,150.95
5802,Kitchen Apparatus,44.95
5803,Vitamin Item,35.99
5804,Womens Doodad,48
5805,Storage Attachment,154
5806,Kids Mechanism,45
5807,Swimming Device,164.99
5808,Dog Component,21.95
5809,Home Improvement Widget,155.99
5810,Gardening Instrument,98.99
5811,Biking Tool,156.99
5812,Toy Device,121.95
5813,Camping Doodad,45
5814,Technology Instrument,130.99
5815,Movie Gear,163.99
5816,Storage Whatchamacallit,154.95
5817,Tire Accessory,142
5818,Book Attachment,89.95
5819,Computer Paraphernalia,117
5820,Game Machine,76.99
5821,Book Mechanism,77.99
5822,Jewelry Equipment,84
5823,Gardening Widget,44.95
5824,Gardening Component,50.99
5825,Party Gear,54.95
5826,Swimming Instrument,33.95
5827,Cooking Gadget,46.95
5828,Phone Doodad,64.99
5829,Toy Gear,89.99
5830,Camping Item,119.95
5831,Kitchen Tool,164.95
5832,Personal Accessory,111
5833,Jewelry Widget,177
5834,Baby Rig,83.95
5835,Phone Accessory,128
5836,Kids Rig,51.99
5837,Party Doodad,102
5838,Personal Apparatus,31
5839,Phone Attachment,72.99
5840,Music Gizmo,94.99
5841,Movie Gear,38.99
5842,Gardening Gear,51.95
5843,Toy Kit,68
5844,Beach Doodad,133
5845,Book Device,106.99
5846,Makeup Contraption,151.99
5847,Jewelry Machine,174
5848,Bedding Rig,145.95
5849,Beach Tool,130.95
5850,Music Kit,164
5851,Dog Instrument,92.95
5852,Tire Contraption,39.99
5853,Kids Apparatus,195.95
5854,Biking Gizmo,108.99
5855,Dining Machine,13
5856,Sports Kit,172.99
5857,Party Supplies,169.99
5858,Party Mechanism,15.99
5859,Gardening Attachment,111.99
5860,Mens Gadget,173.99
5861,Mens Thingamajig,195.95
5862,Cat Contraption,31.95
5863,Aquarium Whatchamacallit,148.95
5864,Tire Gadget,182.95
5865,Medicine Paraphernalia,168
5866,Medicine Apparatus,155.99
5867,Hair Care Doodad,106.99
5868,Car Instrument,168
5869,First Aid Mechanism,91.99
5870,Book Widget,31
5871,Truck Device,23
5872,Gardening Supplies,96.99
5873,Game Item,154
5874,Kids Doodad,41
5875,Aquarium Equipment,29.99
5876,Car Attachment,189.99
5877,Vitamin Component,77
5878,Kitchen Kit,57
5879,Dining Device,125.99
5880,Computer Instrument,128
5881,Movie Item,195.95
5882,Book Contraption,37
5883,Dining Gadget,18.95
5884,Mens Mechanism,129.99
5885,Makeup Gear,125
5886,Book Rig,16.99
5887,Medicine Paraphernalia,171.95
5888,Furniture Item,187
5889,Womens Tool,152.99
5890,Kids Mechanism,147.99
5891,Biking Equipment,179.99
5892,Bath Contraption,156.99
5893,Home Improvement Instrument,129.99
5894,Tire Mechanism,92.95
5895,Vitamin Implement,128.95
5896,Party Implement,30.95
5897,Baby Mechanism,40
5898,Furniture Apparatus,161.99
5899,Engine Component,189.95
5900,Movie Equipment,98.99
5901,Beach Accessory,57
5902,Furniture Gear,192.99
5903,Phone Device,62.95
5904,Movie Instrument,80.99
5905,Game Widget,171.99
5906,Car Instrument,156
5907,Biking Instrument,86
5908,Furniture Apparatus,52
5909,Womens Rig,105.95
5910,Kitchen Gadget,148.99
5911,Truck Item,165.99
5912,Tire Paraphernalia,31
5913,Camping Implement,131.99
5914,Jewelry Device,11.95
5915,Kids Doodad,71.99
5916,Truck Rig,51.95
5917,Computer Apparatus,71
5918,Dining Whatchamacallit,68.95
5919,Phone Paraphernalia,100.99
5920,Dog Implement,125.95
5921,Home Improvement Doodad,131.95
5922,Cooking Device,194
5923,Makeup Accessory,112.95
5924,Party Thingamajig,61
5925,Home Improvement Gear,10.95
5926,Car Gizmo,183
5927,Technology Contraption,36.99
5928,Tire Kit,194
5929,Bedding Implement,88.99
5930,Sports Gizmo,54
5931,Jewelry Widget,27.99
5932,Womens Gear,92.95
5933,Kids Machine,148.95
5934,Furniture Gizmo,113
5935,Skin Care Widget,103
5936,Womens Widget,127.95
5937,Beach Supplies,140
5938,Game Device,48
5939,Game Paraphernalia,39.99
5940,Fitness Machine,108.99
5941,Womens Doodad,81.99
5942,Home Improvement Accessory,101
5943,Computer Gadget,75
5944,Mens Supplies,85.99
5945,Dog Mechanism,47
5946,Aquarium Mechanism,134.95
5947,Music Paraphernalia,44
5948,Baby Apparatus,162
5949,Game Attachment,184
5950,Toy Device,126.99
5951,Makeup Supplies,164
5952,Medicine Thingamajig,53.99
5953,Tire Contraption,135.95
5954,First Aid Gear,68
5955,Sports Mechanism,28.99
5956,Bedding Apparatus,150.95
5957,Sports Supplies,110.99
5958,Kids Item,179.99
5959,Movie Kit,110.95
5960,Jewelry Contraption,21
5961,Camera Thingamajig,98.95
5962,Game Apparatus,21.95
5963,Nutrition Component,35.95
5964,Womens Thingamajig,45
5965,Medicine Contraption,51
5966,Kids Instrument,21.95
5967,Cat Instrument,107
5968,Sports Contraption,166.99
5969,Movie Kit,51.99
5970,Aquarium Rig,134
5971,Kitchen Gizmo,157
5972,Toy Widget,144
5973,Camping Gadget,59.95
5974,Computer Whatchamacallit,38
5975,Home Improvement Contraption,29
5976,Engine Supplies,114
5977,Cleaning Doodad,122.99
5978,Womens Attachment,21.99
5979,Party Kit,58.95
5980,Camping Thingamajig,127
5981,Vitamin Attachment,121
5982,Dining Component,192
5983,Womens Accessory,101.95
5984,Game Contraption,20.99
5985,Movie Implement,37
5986,Game Tool,184.95
5987,Book Machine,93
5988,Cleaning Gadget,107.95
5989,First Aid Apparatus,156
5990,Phone Whatchamacallit,165
5991,Vitamin Kit,120
5992,Technology Device,82.99
5993,Bath Rig,157.99
5994,Home Improvement Apparatus,45
5995,Cleaning Component,117
5996,Swimming Component,128.95
5997,Kitchen Implement,149.95
5998,Dog Machine,178
5999,Fitness Doodad,14.99
6000,Storage Item,161.95
6001,Biking Item,179
6002,Cat Doodad,142.95
6003,Tire Widget,160.99
6004,Biking Gizmo,111.99
6005,Makeup Doodad,66.99
6006,Furniture Whatchamacallit,18
6007,Storage Doodad,51.95
6008,Truck Item,83
6009,Personal Thingamajig,39
6010,Bedding Contraption,115
6011,Dog Item,151
6012,Camera Kit,176.99
6013,Tire Paraphernalia,122.95
6014,Beach Item,12.99
6015,Swimming Apparatus,47
6016,Movie Machine,70.99
6017,Party Whatchamacallit,59.95
6018,Car Gizmo,149.99
6019,Bedding Instrument,100.95
6020,Book Contraption,35
6021,Party Attachment,136
6022,Womens Implement,79
6023,Skin Care Widget,170.99
6024,Car Supplies,144
6025,First Aid Component,72.95
6026,Skin Care Rig,48
6027,Cooking Supplies,45.95
6028,Womens Doodad,195.99
6029,Truck Mechanism,140.99
6030,First Aid Item,109
6031,Aquarium Machine,47
6032,Music Implement,22.99
6033,Jewelry Apparatus,158
6034,Camping Item,198.99
6035,Car Equipment,61.95
6036,Fitness Doodad,50
6037,Womens Item,135
6038,Biking Whatchamacallit,108.95
6039,Aquarium Implement,165.99
6040,Furniture Attachment,171.95
6041,Camera Widget,110
6042,Camera Instrument,198
6043,Dining Doodad,123.95
6044,Jewelry Implement,87
6045,Cleaning Widget,154.99
6046,Medicine Thingamajig,37
6047,Camping Equipment,112.95
6048,Biking Mechanism,37.99
6049,Bedding Tool,79
6050,Swimming Implement,173.99
6051,Biking Gear,98.95
6052,Dog Rig,112
6053,Car Accessory,184.99
6054,Kitchen Contraption,83
6055,Home Improvement Item,116.99
6056,Baby Item,90
6057,Medicine Item,185
6058,Baby Apparatus,65.99
6059,Home Improvement Accessory,86.95
6060,Personal Gadget,50.95
6061,Mens Gizmo,180.99
6062,Storage Item,99.95
6063,Jewelry Supplies,26.99
6064,Outdoors Paraphernalia,100.99
6065,Computer Contraption,55
6066,Storage Thingamajig,106
6067,Cooking Tool,18.99
6068,Book Gizmo,129
6069,Camera Whatchamacallit,131
6070,Biking Rig,155.99
6071,Biking Widget,50.99
6072,Bath Implement,167.95
6073,Cat Item,15
6074,Storage Attachment,86
6075,Bath Component,99.99
6076,Computer Equipment,105
6077,Cat Supplies,47.95
6078,Phone Rig,106.95
6079,Cooking Supplies,100.99
6080,Book Implement,115.99
6081,Music Implement,68.99
6082,Outdoors Component,17.99
6083,Medicine Paraphernalia,144.99
6084,Technology Kit,101
6085,Toy Doodad,83
6086,Mens Attachment,128.99
6087,Fitness Rig,141.95
6088,Cooking Gizmo,29
6089,Mens Implement,184.95
6090,Truck Paraphernalia,125.99
6091,Cat Apparatus,85.95
6092,Dog Component,57
6093,Bedding Supplies,14.99
6094,Party Doodad,69.99
6095,Bedding Component,105.95
6096,Game Attachment,45.95
6097,Car Gear,82.99
6098,Dog Paraphernalia,159.99
6099,Storage Whatchamacallit,132.95
6100,Biking Kit,197.95
6101,Jewelry Supplies,49.95
6102,Beach Tool,89
6103,Book Supplies,190.99
6104,Biking Whatchamacallit,73
6105,Personal Equipment,43.99
6106,Sports Thingamajig,160
6107,Car Item,111.99
6108,Cooking Whatchamacallit,54.99
6109,First Aid Machine,128.99
6110,Beach Apparatus,196
6111,Makeup Apparatus,133.95
6112,Gardening Rig,84
6113,Book Gadget,18.95
6114,Bath Mechanism,185
6115,Camera Gizmo,109.99
6116,Vitamin Widget,75
6117,Book Item,84
6118,Engine Item,124.95
6119,Kitchen Device,28.99
6120,Storage Apparatus,191.95
6121,Cooking Device,90
6122,Phone Item,150
6123,Personal Equipment,180
6124,Storage Rig,74
6125,Vitamin Implement,18.95
6126,Outdoors Tool,160.99
6127,Tire Gizmo,129.95
6128,Outdoors Implement,72.95
6129,Jewelry Equipment,151.95
6130,Makeup Widget,22.95
6131,Bedding Kit,15.99
6132,Furniture Apparatus,113
6133,Cleaning Gear,143.95
6134,Phone Equipment,122
6135,Computer Instrument,42.95
6136,Technology Widget,141
6137,Jewelry Device,158.99
